system:index,ar_ms_2,m_GEOID,max,mean,msa_nam,stdDev,.geo
00000000000000000022,3700.1046631262157,42340,0.8608043193817139,0.645891311886909,"Savannah, GA Metro Area",0.149275770543995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,3064.9367731743723,38420,0.736595630645752,0.4963050452233023,"Platteville, WI Micro Area",0.08939502011589763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,2547.9592724850304,29540,0.7705826163291931,0.5610034960613967,"Lancaster, PA Metro Area",0.11000269199971668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,9277.206152888337,12260,0.8640739321708679,0.6632430854924884,"Augusta-Richmond County, GA-SC Metro Area",0.11267108808194615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,6085.195640423861,20500,0.8389391303062439,0.6758893931345503,"Durham-Chapel Hill, NC Metro Area",0.08787128637457554,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,5537.419575697567,16860,0.8390522003173828,0.6736741543024117,"Chattanooga, TN-GA Metro Area",0.08791276534294164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,22883.248478759575,12060,0.8609173893928528,0.6668193531620742,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",0.095940161313793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,5860.203893458624,13140,0.8634651899337769,0.6488117579272875,"Beaumont-Port Arthur, TX Metro Area",0.14802179755865333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,11993.796193538497,17140,0.7548087239265442,0.5854817028281485,"Cincinnati, OH-KY-IN Metro Area",0.09532397134304905,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,4309.930786146067,25420,0.8088564872741699,0.5954518451111859,"Harrisburg-Carlisle, PA Metro Area",0.10016982412099092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,17674.848598302622,38900,0.9128173589706421,0.6824215883758292,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.14671569370021817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,8669.56997256781,28940,0.8383173942565918,0.6632307189006019,"Knoxville, TN Metro Area",0.08421358078321366,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,6490.857947578446,40340,0.6688913106918335,0.3801522225873159,"Rochester, MN Metro Area",0.06483940601487506,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,7454.476322311444,10580,0.8223652243614197,0.5750438396208303,"Albany-Schenectady-Troy, NY Metro Area",0.0802882413972777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,6437.0197368424215,45060,0.7475043535232544,0.49471368950745515,"Syracuse, NY Metro Area",0.08917268547299524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,3918.703380319294,21780,0.7950608730316162,0.5041521794369199,"Evansville, IN-KY Metro Area",0.11237269063445991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,11414.509234879195,36540,0.6813217401504517,0.4150707574328522,"Omaha-Council Bluffs, NE-IA Metro Area",0.05393275566758314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,23328.379012575897,19100,0.7662434577941895,0.4594562958021107,"Dallas-Fort Worth-Arlington, TX Metro Area",0.12044042464123911,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,10415.722945042084,19820,0.7015174031257629,0.4846494797887589,"Detroit-Warren-Dearborn, MI Metro Area",0.09227886895159078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,9930.07149997282,17900,0.8526173830032349,0.6595368776396882,"Columbia, SC Metro Area",0.11746828113022904,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,7298.448007961771,17980,0.8506826162338257,0.6968061143345284,"Columbus, GA-AL Metro Area",0.08051160111217426,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,16730.91047557169,46140,0.7532782554626465,0.5281380380559149,"Tulsa, OK Metro Area",0.09164593292284051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,4500.62155525654,31420,0.8510478138923645,0.7016522979470543,"Macon-Bibb County, GA Metro Area",0.08255868916847096,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,4309.879800469936,39100,0.7756087183952332,0.6012636384605845,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",0.0875485655168149,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,8521.077424439167,45820,0.7321608662605286,0.48605241728195797,"Topeka, KS Metro Area",0.0659498043307554,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,8871.420596269962,27260,0.8704782724380493,0.6492759179000133,"Jacksonville, FL Metro Area",0.15326936678752817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,7122.072758146362,24340,0.714208722114563,0.4974088232818799,"Grand Rapids-Kentwood, MI Metro Area",0.07532483082340231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,12561.817395017166,18140,0.7809695601463318,0.5204784915515538,"Columbus, OH Metro Area",0.09421598094054552,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,5011.199057161398,45460,0.799308717250824,0.5204772231299903,"Terre Haute, IN Metro Area",0.08118624480138119,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,14230.074467717732,27140,0.8569173812866211,0.6810453181366846,"Jackson, MS Metro Area",0.10996886478190143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,1607.7055184200235,35300,0.8317000269889832,0.6109169595687522,"New Haven-Milford, CT Metro Area",0.09366155293991504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,4600.875391892321,42540,0.7892261147499084,0.5792952509916787,"Scranton--Wilkes-Barre, PA Metro Area",0.0725002078654668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,8524.360031826869,31140,0.7553651928901672,0.6045071837259688,"Louisville/Jefferson County, KY-IN Metro Area",0.08754896333460856,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,8677.561329800545,40380,0.7374695539474487,0.49978243891715113,"Rochester, NY Metro Area",0.07722260561889972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,3683.751785489779,30700,0.6771043539047241,0.43017733064611036,"Lincoln, NE Metro Area",0.050279473902886965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,12691.025008777033,31080,0.8767499923706055,0.32270495214428574,"Los Angeles-Long Beach-Anaheim, CA Metro Area",0.14770959894639663,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,37811.41833769277,38060,0.8120738863945007,0.20879608350862383,"Phoenix-Mesa-Chandler, AZ Metro Area",0.08816431136700326,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,19096.427598229202,28140,0.7275826334953308,0.5195417234636464,"Kansas City, MO-KS Metro Area",0.07192210135798009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,22360.62897957356,36260,0.7092217206954956,0.1894521642358627,"Ogden-Clearfield, UT Metro Area",0.13687697953024433,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,7033.609814553142,46540,0.7867565155029297,0.5138480605234331,"Utica-Rome, NY Metro Area",0.08138365061041217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,11085.361362352836,12420,0.7901825904846191,0.5210487470568501,"Austin-Round Rock-Georgetown, TX Metro Area",0.0958079222391694,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,11822.356419775184,13820,0.8435652256011963,0.6938723372203297,"Birmingham-Hoover, AL Metro Area",0.08523638570085046,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,2358.5116701509505,49620,0.8176869750022888,0.5836237729644347,"York-Hanover, PA Metro Area",0.07655634471935563,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,4750.172044717383,47380,0.7524999976158142,0.4825739708689881,"Waco, TX Metro Area",0.08687977179897251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,4255.309947408666,45780,0.7327130436897278,0.42747442437981475,"Toledo, OH Metro Area",0.08171554597557998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,7823.635372780737,44180,0.7525826096534729,0.6157773848766375,"Springfield, MO Metro Area",0.050277969084855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,8769.865970410401,31540,0.7777260541915894,0.4845458524226006,"Madison, WI Metro Area",0.08069109221979971,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,3821.033993966045,10900,0.8083043694496155,0.5889572914771322,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",0.07855776205414004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,6988.332087665601,43340,0.8568260669708252,0.6677834437587752,"Shreveport-Bossier City, LA Metro Area",0.1272736973272058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,1693.4280160905457,14860,0.7562347650527954,0.6218421845915758,"Bridgeport-Stamford-Norwalk, CT Metro Area",0.10041868633130077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,4909.165224525926,40220,0.8207347989082336,0.6700845507412738,"Roanoke, VA Metro Area",0.06184607986041755,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,3844.2080543221778,30460,0.7573347687721252,0.6292707649361455,"Lexington-Fayette, KY Metro Area",0.05796704069933107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,9785.884093592522,47260,0.8818086981773376,0.6190952781787936,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0.14945427676470296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,4931.211930169929,44140,0.8332391381263733,0.6524659346645839,"Springfield, MA Metro Area",0.08984778517100753,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,5283.638377077408,49180,0.8304956555366516,0.6516699285437113,"Winston-Salem, NC Metro Area",0.0707156509669024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,6569.508794437085,26580,0.7869478464126587,0.6419168492540821,"Huntington-Ashland, WV-KY-OH Metro Area",0.0631978509516162,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,14797.90815380077,16740,0.8413087129592896,0.6559274894975456,"Charlotte-Concord-Gastonia, NC-SC Metro Area",0.09387997276506117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,7018.133162928128,12580,0.8970999717712402,0.5806995034775361,"Baltimore-Columbia-Towson, MD Metro Area",0.11732856121972239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,5285.803985775818,11700,0.8190608620643616,0.6826099227618507,"Asheville, NC Metro Area",0.0521044867892527,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,9439.809535042641,19780,0.7408739328384399,0.45793022448505166,"Des Moines-West Des Moines, IA Metro Area",0.06728769953889892,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1596.7497877649994,20220,0.6862912774085999,0.46509053493930225,"Dubuque, IA Metro Area",0.081777365208601,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,4517.826705850433,49660,0.7101739048957825,0.5551784549533932,"Youngstown-Warren-Boardman, OH-PA Metro Area",0.0742477356225068,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,2492.5033856162713,48540,0.7335956692695618,0.5979108574564395,"Wheeling, WV-OH Metro Area",0.0628369602403274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,10829.499231104804,48620,0.6726869344711304,0.4561674516979126,"Wichita, KS Metro Area",0.052163188842062766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,1042.9198039833022,44220,0.7358608841896057,0.4908436890428961,"Springfield, OH Metro Area",0.07606367579262283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,2511.4352313476757,43780,0.6722434759140015,0.4890719132488897,"South Bend-Mishawaka, IN-MI Metro Area",0.0731231020010938,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,2446.2002321894392,45860,0.8308695554733276,0.6582303436161911,"Torrington, CT Micro Area",0.05816617186024346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,2113.500648212603,40980,0.6927347779273987,0.4551728691640269,"Saginaw, MI Metro Area",0.07852209399286628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,2472.9790155201263,18180,0.8131999969482422,0.6108107642449161,"Concord, NH Micro Area",0.07751672437125283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,1170.003492896072,13020,0.6574913263320923,0.42615229093322565,"Bay City, MI Metro Area",0.07425686615995274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,2097.119160272952,21500,0.6914782524108887,0.5238486886747201,"Erie, PA Metro Area",0.07268331939539902,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,2584.57890054766,23060,0.7179608345031738,0.46720576777387873,"Fort Wayne, IN Metro Area",0.07007357667358775,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,21762.450731628996,19740,0.8104087114334106,0.316957367310698,"Denver-Aurora-Lakewood, CO Metro Area",0.12850339855820986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,2075.2786524759686,40420,0.782586932182312,0.45854411917154964,"Rockford, IL Metro Area",0.06924228138949161,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,1682.4303032706557,22420,0.6801782846450806,0.4993422404146862,"Flint, MI Metro Area",0.07151657418571615,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,1364.9834891317687,11020,0.7331435084342957,0.5884465871740152,"Altoona, PA Metro Area",0.05796166534617206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,2311.041503113797,31700,0.8126260638237,0.6314785455031755,"Manchester-Nashua, NH Metro Area",0.0808658742138656,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,1860.6333800092036,12980,0.6694565415382385,0.4841360912819894,"Battle Creek, MI Metro Area",0.06797335784358573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,1498.2749775415634,36780,0.6652869582176208,0.3391113837688665,"Oshkosh-Neenah, WI Metro Area",0.18725818245313133,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,1025.2763482863188,34620,0.7102434635162354,0.4694420150462705,"Muncie, IN Metro Area",0.06278028636656104,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,1365.9432881493833,34740,0.7388391494750977,0.5289752020116046,"Muskegon, MI Metro Area",0.10130087560777844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,1502.884731180989,28020,0.6902738809585571,0.49872619944519575,"Kalamazoo-Portage, MI Metro Area",0.07800894074261538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,1063.9453987065795,21300,0.7596173882484436,0.5803111271269263,"Elmira, NY Metro Area",0.05780063397013269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,11242.19875918405,26900,0.792391300201416,0.5023933704086258,"Indianapolis-Carmel-Anderson, IN Metro Area",0.09017778051750863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,5426.2442706375305,43580,0.6250174045562744,0.38875219402353817,"Sioux City, IA-NE-SD Metro Area",0.05438560476308699,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,19063.748561017193,35620,0.9365000128746033,0.5650023253170838,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.15132086886927568,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,2393.6022030207,10420,0.6989304423332214,0.5656689117215519,"Akron, OH Metro Area",0.07338315203458755,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,18920.205009937057,16980,0.7440869808197021,0.45475616065054875,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.08916038698788888,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,9506.298081932691,14460,0.9448000192642212,0.6036724070325199,"Boston-Cambridge-Newton, MA-NH Metro Area",0.11509570459621644,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,14170.387672368397,33100,0.8840699791908264,0.4765547230361313,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0.1665712057145775,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,1595.4532747636797,39020,0.8022912740707397,0.6276599570037411,"Portsmouth, OH Micro Area",0.07372371201804197,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,5232.638187236267,24660,0.8246608376502991,0.6488427229783449,"Greensboro-High Point, NC Metro Area",0.07536846140631279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,6637.350632026677,41860,0.9152477979660034,0.5115934448574198,"San Francisco-Oakland-Berkeley, CA Metro Area",0.1913170055808235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,14932.49811334251,34980,0.8014043569564819,0.6396027300076687,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0.07565913348940945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,4374.54059569396,39300,0.9855999946594238,0.620354176604019,"Providence-Warwick, RI-MA Metro Area",0.11758018648456062,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,5842.087543472204,29620,0.6966695785522461,0.46648176248790973,"Lansing-East Lansing, MI Metro Area",0.06629293433472139,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,1517.080369945244,19500,0.7374652028083801,0.45814884071378303,"Decatur, IL Metro Area",0.062278210819831946,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,6212.663608865537,39380,0.7158782482147217,0.22169330511758736,"Pueblo, CO Metro Area",0.09131011921400056,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,6969.317697028001,41940,0.8956217169761658,0.4555816289031194,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.14045983255744715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,4023.0024813718474,25540,0.826404333114624,0.6327812390522671,"Hartford-East Hartford-Middletown, CT Metro Area",0.08381652901283208,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,1796.1148896693721,27780,0.7620130181312561,0.5728658890635466,"Johnstown, PA Metro Area",0.059846968109394265,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,3921.124388656943,47940,0.6693999767303467,0.41801085078470324,"Waterloo-Cedar Falls, IA Metro Area",0.041631295211546106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,2537.030364194453,15940,0.7297739386558533,0.5736642253339934,"Canton-Massillon, OH Metro Area",0.06620378379091466,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,6942.473581705872,45300,0.9459999799728394,0.5973989084360318,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0.1279929694333182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,937.1409615428668,35260,0.7081999778747559,0.5652022432736621,"New Castle, PA Micro Area",0.05288758191202658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,1873.792263552201,27100,0.6809086799621582,0.5042363561959377,"Jackson, MI Metro Area",0.06626487844256815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,10873.765892871628,30780,0.8515999913215637,0.6274897869993648,"Little Rock-North Little Rock-Conway, AR Metro Area",0.12381162081610116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,19090.592728368778,41700,0.7534782290458679,0.5141629500124965,"San Antonio-New Braunfels, TX Metro Area",0.07741187347581892,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,12483.520160150063,35380,0.9789999723434448,0.4966825309496875,"New Orleans-Metairie, LA Metro Area",0.24100156904428838,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,3341.99981715737,19430,0.7490260601043701,0.4990303700184371,"Dayton-Kettering, OH Metro Area",0.0760464623540682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,881.7964927186817,39540,0.6867173910140991,0.4602189781382358,"Racine, WI Metro Area",0.07776688940276612,"{""type"":""MultiPoint"",""coordinates"":[]}"
