system:index,ar_ms_2,m_GEOID,max,mean,msa_nam,stdDev,.geo
00000000000000000000,15544.47112046762,42660,0.9440000057220459,0.5928044391919832,"Seattle-Tacoma-Bellevue, WA Metro Area",0.18023768942328472,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,11191.769307798355,44060,0.8292826414108276,0.4919986827528604,"Spokane-Spokane Valley, WA Metro Area",0.13443943623917398,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,20961.83068070944,41620,0.833299994468689,0.1495530214486357,"Salt Lake City, UT Metro Area",0.10823171387759561,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,4108.336777755664,15380,0.7354347705841064,0.5402106040999464,"Buffalo-Cheektowaga, NY Metro Area",0.08512881066355257,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,15568.987217263364,23420,0.8351869583129883,0.3515440218540009,"Fresno, CA Metro Area",0.1512721021911182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,1461.8294865110374,33780,0.7461565136909485,0.49021316578196333,"Monroe, MI Metro Area",0.08804981667807307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,1579.7615399643053,12100,0.8296738862991333,0.5961322632942055,"Atlantic City-Hammonton, NJ Metro Area",0.17966504553746124,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,592.7167621287658,45940,0.7504695653915405,0.5876131002507924,"Trenton-Princeton, NJ Metro Area",0.08757169205693344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,13839.521640881598,38300,0.7699000239372253,0.6200087920664679,"Pittsburgh, PA Metro Area",0.06660250107805128,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,5224.9244846847205,17460,0.7385826110839844,0.5539413727751884,"Cleveland-Elyria, OH Metro Area",0.09381545433552797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,4339.726864412332,41140,0.6855999827384949,0.5046591486696151,"St. Joseph, MO-KS Metro Area",0.0662883182078152,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,14456.313561183124,36420,0.7720521688461304,0.509422155732348,"Oklahoma City, OK Metro Area",0.07725559485260028,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,20932.458678718034,41180,0.7681217193603516,0.5538005911469036,"St. Louis, MO-IL Metro Area",0.10617801420873099,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,11622.100584779966,40060,0.867900013923645,0.6839157551387005,"Richmond, VA Metro Area",0.10246258144158751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,13743.797111713124,40900,0.8841087222099304,0.4979020871203066,"Sacramento-Roseville-Folsom, CA Metro Area",0.16501301754572242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,6910.6039036004895,16620,0.7804999947547913,0.673899590929019,"Charleston, WV Metro Area",0.051782106766284974,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,5992.668140256502,19340,0.6672999858856201,0.4204807206888092,"Davenport-Moline-Rock Island, IA-IL Metro Area",0.07049908722614476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,5560.002252497664,31340,0.8363521695137024,0.6821223659973098,"Lynchburg, VA Metro Area",0.059633489347280216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,22273.33973395728,26420,0.8631478548049927,0.5754403166077691,"Houston-The Woodlands-Sugar Land, TX Metro Area",0.14630856355758065,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,8807.398244313743,37900,0.7017565369606018,0.46086720154614336,"Peoria, IL Metro Area",0.08876667506350207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,6105.833206852888,33660,0.8598521947860718,0.7084413980433459,"Mobile, AL Metro Area",0.10567255865835622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,12171.569642153156,32820,0.8390564918518066,0.5842243538426312,"Memphis, TN-MS-AR Metro Area",0.1337782513553281,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,11032.243022935052,41740,0.8361738920211792,0.34928364891920893,"San Diego-Chula Vista-Carlsbad, CA Metro Area",0.15985370570140245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,3868.860305207642,33340,0.7334304451942444,0.4587790247157755,"Milwaukee-Waukesha, WI Metro Area",0.08283590100967238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,3088.4839429024255,44100,0.6975608468055725,0.47251053338778837,"Springfield, IL Metro Area",0.06834450287022314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,7216.664632449613,33860,0.8581913113594055,0.6982071442292677,"Montgomery, AL Metro Area",0.08678561994155172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,13425.459788914957,11100,0.7381260991096497,0.31344866118484593,"Amarillo, TX Metro Area",0.04808559765669492,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,1054.1022103468727,30620,0.7104043364524841,0.4690708913560021,"Lima, OH Metro Area",0.07087403466239417,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,19476.336830380027,33460,0.777421772480011,0.4276507504274393,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0.08572297032429159,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,12294.204829924476,37980,0.8657000064849854,0.593679396090417,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.11719675892771296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,14470.287327786084,21340,0.7207739353179932,0.18442297724965132,"El Paso, TX Metro Area",0.04476049998507122,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,29133.034823712656,20260,0.7916391491889954,0.5209931594785563,"Duluth, MN-WI Metro Area",0.09475233037435235,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,3206.674346619156,13780,0.7664391398429871,0.588103553313413,"Binghamton, NY Metro Area",0.05168411026926015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,3694.9283014790867,44700,0.8047956824302673,0.47063236726364027,"Stockton, CA Metro Area",0.11452536170681349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,3700.1046631262157,42340,0.864799976348877,0.6479957933509245,"Savannah, GA Metro Area",0.14730281404855225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,3064.9367731743723,38420,0.736447811126709,0.49425145022543965,"Platteville, WI Micro Area",0.08500792289021783,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,2547.9592724850304,29540,0.9366000294685364,0.5877090611307573,"Lancaster, PA Metro Area",0.10407385621864138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,9277.206152888337,12260,0.8870826363563538,0.6692358177457048,"Augusta-Richmond County, GA-SC Metro Area",0.10753141315014633,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,6085.195640423861,20500,0.855626106262207,0.6906382301045406,"Durham-Chapel Hill, NC Metro Area",0.08656709833962613,"{""type"":""MultiPoint"",""coordinates"":[]}"
