system:index,ar_ms_2,m_GEOID,max,mean,msa_nam,stdDev,.geo
00000000000000000022,3700.1046631262157,42340,0.8644999861717224,0.6458264910325235,"Savannah, GA Metro Area",0.14641359987254662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,3064.9367731743723,38420,0.674534797668457,0.4649454233973558,"Platteville, WI Micro Area",0.0798030311410085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,2547.9592724850304,29540,0.870033323764801,0.59793847984249,"Lancaster, PA Metro Area",0.10809044527384362,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,9277.206152888337,12260,0.8749912977218628,0.6613636348003628,"Augusta-Richmond County, GA-SC Metro Area",0.11321355621939244,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,6085.195640423861,20500,0.8459348082542419,0.6762483209706971,"Durham-Chapel Hill, NC Metro Area",0.08949287285619575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,5537.419575697567,16860,0.8361478447914124,0.6602468418808014,"Chattanooga, TN-GA Metro Area",0.08639256678479552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,22883.248478759575,12060,0.8654478192329407,0.6490302519947533,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",0.09613062104987197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,5860.203893458624,13140,0.8716304302215576,0.6439595817472886,"Beaumont-Port Arthur, TX Metro Area",0.14982669039902846,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,11993.796193538497,17140,0.7813869714736938,0.5864146036831293,"Cincinnati, OH-KY-IN Metro Area",0.09724120953368108,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,4309.930786146067,25420,0.8346956372261047,0.5941399938571771,"Harrisburg-Carlisle, PA Metro Area",0.08961690747747271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,17674.848598302622,38900,0.9174739122390747,0.6793456102117538,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.1580502488198553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,8669.56997256781,28940,0.8251869678497314,0.6503366344172717,"Knoxville, TN Metro Area",0.08359291834316956,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,6490.857947578446,40340,0.6457695364952087,0.4027509942691352,"Rochester, MN Metro Area",0.05980587226643758,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,7454.476322311444,10580,0.8213434815406799,0.5855989960042314,"Albany-Schenectady-Troy, NY Metro Area",0.08559571688063679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,6437.0197368424215,45060,0.7949434518814087,0.5369543136851763,"Syracuse, NY Metro Area",0.09469787602889396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,3918.703380319294,21780,0.809273898601532,0.5148399474534872,"Evansville, IN-KY Metro Area",0.10618802273348771,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,11414.509234879195,36540,0.6944260597229004,0.40734969291761297,"Omaha-Council Bluffs, NE-IA Metro Area",0.0541001691532605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,23328.379012575897,19100,0.7683043479919434,0.44245371300670205,"Dallas-Fort Worth-Arlington, TX Metro Area",0.12295466347285681,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,10415.722945042084,19820,0.7079043388366699,0.46513225798959307,"Detroit-Warren-Dearborn, MI Metro Area",0.09387413172023794,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,9930.07149997282,17900,0.8548260927200317,0.6607723602682164,"Columbia, SC Metro Area",0.11554760758650096,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,7298.448007961771,17980,0.847100019454956,0.6912519883665383,"Columbus, GA-AL Metro Area",0.07891026187258217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,16730.91047557169,46140,0.7334217429161072,0.4990397843692594,"Tulsa, OK Metro Area",0.09887457464057926,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,4500.62155525654,31420,0.8540521860122681,0.6884912815777546,"Macon-Bibb County, GA Metro Area",0.08324400033075238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,4309.879800469936,39100,0.7901391386985779,0.5838052799550095,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",0.08980033169415075,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,8521.077424439167,45820,0.746082603931427,0.4840408571610072,"Topeka, KS Metro Area",0.06611474475556149,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,8871.420596269962,27260,0.8942999839782715,0.6528067043338144,"Jacksonville, FL Metro Area",0.1620799159292356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,7122.072758146362,24340,0.68611741065979,0.47677026155947183,"Grand Rapids-Kentwood, MI Metro Area",0.06922812664666833,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,12561.817395017166,18140,0.7779173851013184,0.5044769486832628,"Columbus, OH Metro Area",0.09559620141297658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,5011.199057161398,45460,0.7888174057006836,0.5191961572833507,"Terre Haute, IN Metro Area",0.07653814831599952,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,14230.074467717732,27140,0.8648738861083984,0.676061716719632,"Jackson, MS Metro Area",0.11019000316710134,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,1607.7055184200235,35300,0.7480347752571106,0.5952596351097323,"New Haven-Milford, CT Metro Area",0.09043679709206014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,4600.875391892321,42540,0.7881478071212769,0.5900162006256984,"Scranton--Wilkes-Barre, PA Metro Area",0.07014022535419671,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,8524.360031826869,31140,0.756069540977478,0.605150612408443,"Louisville/Jefferson County, KY-IN Metro Area",0.08699958149416234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,8677.561329800545,40380,0.7890347838401794,0.5248602313362537,"Rochester, NY Metro Area",0.08057189812872874,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,3683.751785489779,30700,0.6714652180671692,0.4085211915683597,"Lincoln, NE Metro Area",0.04758859777831051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,12691.025008777033,31080,0.7902826070785522,0.3277923167195312,"Los Angeles-Long Beach-Anaheim, CA Metro Area",0.1475558487072537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,37811.41833769277,38060,0.827082633972168,0.22016432538004183,"Phoenix-Mesa-Chandler, AZ Metro Area",0.08954222397917491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,19096.427598229202,28140,0.7242608666419983,0.5100446763537554,"Kansas City, MO-KS Metro Area",0.07034735875803869,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,22360.62897957356,36260,0.6941999793052673,0.17712389203565695,"Ogden-Clearfield, UT Metro Area",0.1265033020068683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,7033.609814553142,46540,0.8011043667793274,0.5535950150591185,"Utica-Rome, NY Metro Area",0.08691961033315058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,11085.361362352836,12420,0.7881391048431396,0.4812353644807707,"Austin-Round Rock-Georgetown, TX Metro Area",0.09796968197717776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,11822.356419775184,13820,0.8590652346611023,0.6852720834173062,"Birmingham-Hoover, AL Metro Area",0.08709050294251795,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,2358.5116701509505,49620,0.8108130693435669,0.5915539880381233,"York-Hanover, PA Metro Area",0.07425371664973204,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,4750.172044717383,47380,0.7541173696517944,0.4497994825318401,"Waco, TX Metro Area",0.08561541595230149,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,4255.309947408666,45780,0.7576087117195129,0.4347500852633454,"Toledo, OH Metro Area",0.08072249251596954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,7823.635372780737,44180,0.754665195941925,0.5981140693794051,"Springfield, MO Metro Area",0.05623428800689845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,8769.865970410401,31540,0.7276738882064819,0.4554631139718253,"Madison, WI Metro Area",0.07294871472701758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,3821.033993966045,10900,0.7983695864677429,0.5896916224822872,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",0.0790456459012615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,6988.332087665601,43340,0.858830451965332,0.6747858985512584,"Shreveport-Bossier City, LA Metro Area",0.1268640872536879,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,1693.4280160905457,14860,0.9016000032424927,0.605807379907223,"Bridgeport-Stamford-Norwalk, CT Metro Area",0.0945734015789038,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,4909.165224525926,40220,0.8310260772705078,0.661873194947565,"Roanoke, VA Metro Area",0.061049692670178415,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,3844.2080543221778,30460,0.7781608700752258,0.6147129222866913,"Lexington-Fayette, KY Metro Area",0.05839304238483003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,9785.884093592522,47260,0.9767000079154968,0.6285446229000389,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0.14727789493481025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,4931.211930169929,44140,0.829426109790802,0.6603927816385724,"Springfield, MA Metro Area",0.08544130260025594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,5283.638377077408,49180,0.8336434960365295,0.6472464961307346,"Winston-Salem, NC Metro Area",0.07144755662203726,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,6569.508794437085,26580,0.7851999998092651,0.6371529056754227,"Huntington-Ashland, WV-KY-OH Metro Area",0.06089499188437088,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,14797.90815380077,16740,0.851856529712677,0.6520611783642082,"Charlotte-Concord-Gastonia, NC-SC Metro Area",0.0947198830711968,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,7018.133162928128,12580,0.9052000045776367,0.5864543145304041,"Baltimore-Columbia-Towson, MD Metro Area",0.11705284772054976,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,5285.803985775818,11700,0.8176826238632202,0.6705194308133087,"Asheville, NC Metro Area",0.05434736216570202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,9439.809535042641,19780,0.7096521854400635,0.42690557268419577,"Des Moines-West Des Moines, IA Metro Area",0.0575859609308172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1596.7497877649994,20220,0.6423478126525879,0.4348329988388252,"Dubuque, IA Metro Area",0.07100518469882548,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,4517.826705850433,49660,0.7189000248908997,0.5539791323284855,"Youngstown-Warren-Boardman, OH-PA Metro Area",0.0734053352892303,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,2492.5033856162713,48540,0.7253608703613281,0.6114367711743819,"Wheeling, WV-OH Metro Area",0.056840352147087166,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,10829.499231104804,48620,0.7286695837974548,0.4165465811631247,"Wichita, KS Metro Area",0.05434398613196961,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,1042.9198039833022,44220,0.6769652366638184,0.4735344039991227,"Springfield, OH Metro Area",0.07248651842144095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,2511.4352313476757,43780,0.655117392539978,0.47231802058319433,"South Bend-Mishawaka, IN-MI Metro Area",0.06943127082518541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,2446.2002321894392,45860,0.8192304372787476,0.6420422890312389,"Torrington, CT Micro Area",0.05776887090037809,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,2113.500648212603,40980,0.666826069355011,0.44071754590375684,"Saginaw, MI Metro Area",0.07169447329028864,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,2472.9790155201263,18180,0.8200435042381287,0.6377470867780695,"Concord, NH Micro Area",0.07336520456828581,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,1170.003492896072,13020,0.7017869353294373,0.4225992507474491,"Bay City, MI Metro Area",0.07256022723249775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,2097.119160272952,21500,0.7208478450775146,0.5393583536990281,"Erie, PA Metro Area",0.07863006298728985,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,2584.57890054766,23060,0.6941825747489929,0.457338737347768,"Fort Wayne, IN Metro Area",0.06816428301575407,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,21762.450731628996,19740,0.7772825956344604,0.28765067002398165,"Denver-Aurora-Lakewood, CO Metro Area",0.12003394599468986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,2075.2786524759686,40420,0.69390869140625,0.43915669637631144,"Rockford, IL Metro Area",0.05906627065544504,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,1682.4303032706557,22420,0.7049347758293152,0.47714202204345096,"Flint, MI Metro Area",0.07007096248988393,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,1364.9834891317687,11020,0.7257565259933472,0.5900332457438243,"Altoona, PA Metro Area",0.05716011879889996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,2311.041503113797,31700,0.8308174014091492,0.6529539162441607,"Manchester-Nashua, NH Metro Area",0.07949957887509455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,1860.6333800092036,12980,0.6592174172401428,0.48573140586530417,"Battle Creek, MI Metro Area",0.0621104691504129,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,1498.2749775415634,36780,0.6326695680618286,0.32121986166552136,"Oshkosh-Neenah, WI Metro Area",0.1896189480019317,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,1025.2763482863188,34620,0.6475738883018494,0.4395009814550895,"Muncie, IN Metro Area",0.05559942362732897,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,1365.9432881493833,34740,0.7362217307090759,0.5043023679877842,"Muskegon, MI Metro Area",0.10206952249676825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,1502.884731180989,28020,0.6706390976905823,0.483527243989057,"Kalamazoo-Portage, MI Metro Area",0.07690385592681552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,1063.9453987065795,21300,0.7044565081596375,0.5776905344235396,"Elmira, NY Metro Area",0.051980769312662954,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,11242.19875918405,26900,0.8136130571365356,0.48710834638803713,"Indianapolis-Carmel-Anderson, IN Metro Area",0.0935654374812734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,5426.2442706375305,43580,0.636708676815033,0.39755757121289603,"Sioux City, IA-NE-SD Metro Area",0.051097522513411826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,19063.748561017193,35620,0.9934999942779541,0.557562113928969,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.14830700552414627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,2393.6022030207,10420,0.7168869376182556,0.5489967089818165,"Akron, OH Metro Area",0.07575860178065418,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,18920.205009937057,16980,0.6947391033172607,0.43014881273436145,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.08650028018725386,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,9506.298081932691,14460,0.9172000288963318,0.6148543337539779,"Boston-Cambridge-Newton, MA-NH Metro Area",0.12172585880553911,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,14170.387672368397,33100,0.982699990272522,0.48687341886876306,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0.17257180562712912,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,1595.4532747636797,39020,0.8011565208435059,0.6317047662294734,"Portsmouth, OH Micro Area",0.07023438887766281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,5232.638187236267,24660,0.8434087038040161,0.6498077734341986,"Greensboro-High Point, NC Metro Area",0.07728235357944778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,6637.350632026677,41860,0.9366999864578247,0.5025493397005517,"San Francisco-Oakland-Berkeley, CA Metro Area",0.18409853421465008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,14932.49811334251,34980,0.7918130159378052,0.6273182867021441,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0.07835215773844362,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,4374.54059569396,39300,0.8598304390907288,0.622211277413033,"Providence-Warwick, RI-MA Metro Area",0.11827059441690349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,5842.087543472204,29620,0.6872347593307495,0.45761057896240387,"Lansing-East Lansing, MI Metro Area",0.06246857170968595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,1517.080369945244,19500,0.7031391263008118,0.4591844923737885,"Decatur, IL Metro Area",0.06038129007308549,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,6212.663608865537,39380,0.7143825888633728,0.2173290407084768,"Pueblo, CO Metro Area",0.09022100952033639,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,6969.317697028001,41940,0.8870608806610107,0.4490743001966415,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.13558877909425474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,4023.0024813718474,25540,0.8228565454483032,0.6246535656865919,"Hartford-East Hartford-Middletown, CT Metro Area",0.08379445483346491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,1796.1148896693721,27780,0.7656999826431274,0.58079951873277,"Johnstown, PA Metro Area",0.05718951887848854,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,3921.124388656943,47940,0.6011086702346802,0.39079621852805535,"Waterloo-Cedar Falls, IA Metro Area",0.04082217203476576,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,2537.030364194453,15940,0.7117565274238586,0.5536745987463212,"Canton-Massillon, OH Metro Area",0.06777201260748869,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,6942.473581705872,45300,0.9781000018119812,0.6026774832339267,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0.13061399310600022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,937.1409615428668,35260,0.7160695791244507,0.571082711913064,"New Castle, PA Micro Area",0.05337340991284616,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,1873.792263552201,27100,0.6746956706047058,0.4980517786639432,"Jackson, MI Metro Area",0.06381846888542786,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,10873.765892871628,30780,0.8489608764648438,0.6240939485004411,"Little Rock-North Little Rock-Conway, AR Metro Area",0.129216606750079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,19090.592728368778,41700,0.7102739214897156,0.44082894237482406,"San Antonio-New Braunfels, TX Metro Area",0.08482948646922125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,12483.520160150063,35380,0.8863000273704529,0.48322160902504124,"New Orleans-Metairie, LA Metro Area",0.24248216447492404,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,3341.99981715737,19430,0.7307391166687012,0.4853908433737431,"Dayton-Kettering, OH Metro Area",0.0793528217291833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,881.7964927186817,39540,0.7311521768569946,0.44513119661549705,"Racine, WI Metro Area",0.07750447809454265,"{""type"":""MultiPoint"",""coordinates"":[]}"
