system:index,ar_ms_2,m_GEOID,max,mean,msa_nam,stdDev,.geo
00000000000000000000,15544.47112046762,42660,0.9940999746322632,0.6114410765385528,"Seattle-Tacoma-Bellevue, WA Metro Area",0.18071844426813016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,11191.769307798355,44060,0.8283608555793762,0.49114568827738575,"Spokane-Spokane Valley, WA Metro Area",0.12827928118785098,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,20961.83068070944,41620,0.6151782870292664,0.15148980625906974,"Salt Lake City, UT Metro Area",0.1097236573918527,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,4108.336777755664,15380,0.7034608721733093,0.5077431971683327,"Buffalo-Cheektowaga, NY Metro Area",0.0852003736952277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,15568.987217263364,23420,0.8096391558647156,0.3722876099008277,"Fresno, CA Metro Area",0.15136839358767934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,1461.8294865110374,33780,0.7146999835968018,0.4599840615695307,"Monroe, MI Metro Area",0.092807049397807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,1579.7615399643053,12100,0.824230432510376,0.5761974507710425,"Atlantic City-Hammonton, NJ Metro Area",0.184108959126743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,592.7167621287658,45940,0.7589173913002014,0.5891287863819163,"Trenton-Princeton, NJ Metro Area",0.08600699152581374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,13839.521640881598,38300,0.7635043263435364,0.6017388622103871,"Pittsburgh, PA Metro Area",0.06499779941889558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,5224.9244846847205,17460,0.7170826196670532,0.5178500224650803,"Cleveland-Elyria, OH Metro Area",0.08626299976409027,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,4339.726864412332,41140,0.6449434757232666,0.4822901710006322,"St. Joseph, MO-KS Metro Area",0.06849492092939159,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,14456.313561183124,36420,0.7405695915222168,0.504045015983175,"Oklahoma City, OK Metro Area",0.07809586054374845,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,20932.458678718034,41180,0.7653825879096985,0.5356482487907346,"St. Louis, MO-IL Metro Area",0.11400291020306134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,11622.100584779966,40060,0.8541913032531738,0.6762548262833704,"Richmond, VA Metro Area",0.1058390863519048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,13743.797111713124,40900,0.8748260736465454,0.5019668876354935,"Sacramento-Roseville-Folsom, CA Metro Area",0.1662718651962931,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,6910.6039036004895,16620,0.7913521528244019,0.6539029617080772,"Charleston, WV Metro Area",0.052950672286536105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,5992.668140256502,19340,0.6492695808410645,0.4206518465967098,"Davenport-Moline-Rock Island, IA-IL Metro Area",0.07163330770745416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,5560.002252497664,31340,0.8375999927520752,0.6685350773725885,"Lynchburg, VA Metro Area",0.06129737896453099,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,22273.33973395728,26420,0.8600478172302246,0.5818756257691997,"Houston-The Woodlands-Sugar Land, TX Metro Area",0.14630561786611404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,8807.398244313743,37900,0.6896695494651794,0.4570791093057652,"Peoria, IL Metro Area",0.08389409598929234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,6105.833206852888,33660,0.8746348023414612,0.7157012743540117,"Mobile, AL Metro Area",0.10389930436742537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,12171.569642153156,32820,0.8427565097808838,0.5623539774214625,"Memphis, TN-MS-AR Metro Area",0.14073046090921396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,11032.243022935052,41740,0.8274086713790894,0.3816424285651838,"San Diego-Chula Vista-Carlsbad, CA Metro Area",0.16120788960745866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,3868.860305207642,33340,0.7421956658363342,0.44747833920177094,"Milwaukee-Waukesha, WI Metro Area",0.07893778204178159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,3088.4839429024255,44100,0.6707826256752014,0.46361555112580727,"Springfield, IL Metro Area",0.06349968790667666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,7216.664632449613,33860,0.8575913310050964,0.6883682768706187,"Montgomery, AL Metro Area",0.09198319471240003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,13425.459788914957,11100,0.7276478409767151,0.33487209110534194,"Amarillo, TX Metro Area",0.04609920933261891,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,1054.1022103468727,30620,0.669169545173645,0.43182133847334186,"Lima, OH Metro Area",0.06384330375618048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,19476.336830380027,33460,0.7481478452682495,0.406694892625274,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0.08194180094585103,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,12294.204829924476,37980,0.9211999773979187,0.585153972833346,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.11561765582401248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,14470.287327786084,21340,0.6913825869560242,0.1666005699650599,"El Paso, TX Metro Area",0.04317774315627668,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,29133.034823712656,20260,0.7596782445907593,0.46509448790554075,"Duluth, MN-WI Metro Area",0.0881009813408747,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,3206.674346619156,13780,0.7616956830024719,0.5821371293809791,"Binghamton, NY Metro Area",0.057302455724308206,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,3694.9283014790867,44700,0.8261130452156067,0.485010122369278,"Stockton, CA Metro Area",0.10828283380190304,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,3700.1046631262157,42340,0.8727086782455444,0.6556477523314986,"Savannah, GA Metro Area",0.1559667048408394,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,3064.9367731743723,38420,0.7293304204940796,0.47164641367747057,"Platteville, WI Micro Area",0.08241573935767335,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,2547.9592724850304,29540,0.7628500461578369,0.5666277193181952,"Lancaster, PA Metro Area",0.10122759234775924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,9277.206152888337,12260,0.8834086656570435,0.6716579215965582,"Augusta-Richmond County, GA-SC Metro Area",0.1184043493049802,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,6085.195640423861,20500,0.8530304431915283,0.6790458817787848,"Durham-Chapel Hill, NC Metro Area",0.09053595285445677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,5537.419575697567,16860,0.8441348075866699,0.6740366881250861,"Chattanooga, TN-GA Metro Area",0.0907574379531826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,22883.248478759575,12060,0.8601565361022949,0.6652020506459471,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",0.09631219262989764,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,5860.203893458624,13140,0.8689478039741516,0.6538154357957991,"Beaumont-Port Arthur, TX Metro Area",0.14399808911054804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,11993.796193538497,17140,0.7595434784889221,0.5806384755878106,"Cincinnati, OH-KY-IN Metro Area",0.09855803340058604,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,4309.930786146067,25420,0.7986956834793091,0.5880034326061497,"Harrisburg-Carlisle, PA Metro Area",0.0953119039884323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,17674.848598302622,38900,0.9112434983253479,0.6867092895497082,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.14735883622481388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,8669.56997256781,28940,0.8248261213302612,0.6599654543635174,"Knoxville, TN Metro Area",0.08746497866379256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,6490.857947578446,40340,0.6295434832572937,0.40055075008586033,"Rochester, MN Metro Area",0.06510366708358438,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,7454.476322311444,10580,0.80106520652771,0.5669621701672382,"Albany-Schenectady-Troy, NY Metro Area",0.07831980567685233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,6437.0197368424215,45060,0.7503695487976074,0.5146281965633874,"Syracuse, NY Metro Area",0.08936431279327574,"{""type"":""MultiPoint"",""coordinates"":[]}"
