name,value,wetland_type,sum_area_nwi_km2
id,FL_St. Petersburg_C4_C_1591,Freshwater Forested/Shrub Wetland,0.00402314667127654
id,FL_St. Petersburg_C4_C_1591,Freshwater Pond,2.5319841543759686e-4
id,FL_St. Petersburg_C4_C_1591,Lake,0.08612347101208312
id,FL_St. Petersburg_C6_C_1593,Estuarine and Marine Deepwater,0.00909525097772723
id,FL_St. Petersburg_C6_C_1593,Riverine,0.00153463411230764
id,FL_St. Petersburg_C7_C_1594,Estuarine and Marine Deepwater,0.00475299992925937
id,FL_St. Petersburg_C7_C_1594,Estuarine and Marine Wetland,0.01258677048764348
id,FL_St. Petersburg_C7_C_1594,Freshwater Emergent Wetland,2.385471620776807e-4
id,FL_St. Petersburg_C7_C_1594,Freshwater Pond,0.00298866210289602
id,FL_St. Petersburg_C7_C_1594,Riverine,0.00402268627699103
id,FL_St. Petersburg_C8_C_1595,Estuarine and Marine Deepwater,0.01062703023881581
id,FL_St. Petersburg_C8_C_1595,Estuarine and Marine Wetland,0.00394604131860434
id,FL_St. Petersburg_C8_C_1595,Freshwater Pond,3.8215525362454353e-4
id,FL_St. Petersburg_C9_C_1596,Estuarine and Marine Deepwater,0.00957854586772251
id,FL_St. Petersburg_C9_C_1596,Estuarine and Marine Wetland,0.01171406047214401
id,FL_St. Petersburg_D10_D_1598,Freshwater Emergent Wetland,0.00164724932740721
id,FL_St. Petersburg_D10_D_1598,Freshwater Pond,0.04035637019977377
id,FL_St. Petersburg_D10_D_1598,Riverine,0.00430417835968168
id,FL_St. Petersburg_D13_D_1602,Freshwater Pond,0.0032518270848336
id,FL_St. Petersburg_D14_D_1603,Freshwater Emergent Wetland,0.00104878588953427
id,FL_St. Petersburg_D14_D_1603,Freshwater Forested/Shrub Wetland,0.01241940692612582
id,FL_St. Petersburg_D14_D_1603,Freshwater Pond,0.01788050881311408
id,FL_St. Petersburg_D14_D_1603,Riverine,0.00515576823514648
id,FL_St. Petersburg_D4_D_1606,Freshwater Forested/Shrub Wetland,0.00555079253931622
id,FL_St. Petersburg_D4_D_1606,Freshwater Pond,9.706523767228936e-4
id,FL_St. Petersburg_D4_D_1606,Riverine,0.00258515138984298
id,FL_St. Petersburg_D5_D_1607,Estuarine and Marine Deepwater,0.00397290789664254
id,FL_St. Petersburg_D5_D_1607,Freshwater Pond,0.00877879665822433
id,FL_St. Petersburg_D5_D_1607,Riverine,0.01842641652042931
id,FL_St. Petersburg_D7_D_1610,Freshwater Emergent Wetland,0.00580153424112917
id,FL_St. Petersburg_D7_D_1610,Freshwater Pond,0.0026094906182182
id,FL_St. Petersburg_D7_D_1610,Riverine,0.00222042411342012
id,FL_St. Petersburg_D8_D_1611,Estuarine and Marine Deepwater,0.01472090183267606
id,FL_St. Petersburg_D8_D_1611,Freshwater Forested/Shrub Wetland,1.4602338090119883e-4
id,FL_St. Petersburg_D8_D_1611,Freshwater Pond,0.00959043423321438
id,FL_St. Petersburg_D9_D_1612,Freshwater Emergent Wetland,0.0014015207652687
id,FL_St. Petersburg_D9_D_1612,Freshwater Pond,0.02168491597486862
id,FL_St. Petersburg_D9_D_1612,Riverine,0.0015211984522332
id,FL_Tampa_A2_A_1614,Freshwater Pond,0.00122133090151031
id,FL_Tampa_A3_A_1616,Estuarine and Marine Wetland,6.245068757161498e-4
id,FL_Tampa_A4_A_1617,Estuarine and Marine Deepwater,0.0984950181623663
id,FL_Tampa_A4_A_1617,Estuarine and Marine Wetland,3.575310053429566e-4
id,FL_Tampa_B1_B_1618,Freshwater Pond,0.01166639702693175
id,FL_Tampa_B1_B_1618,Riverine,0.0367904981430853
id,FL_Tampa_B2_B_1619,Riverine,0.00491293078690301
id,FL_Tampa_B3_B_1620,Freshwater Pond,0.01629382003451394
id,FL_Tampa_B3_B_1620,Riverine,0.0052753916577445
id,FL_Tampa_B5_B_1622,Estuarine and Marine Wetland,4.187643579542637e-4
id,FL_Tampa_C2_C_1624,Riverine,0.06910764290183165
id,FL_Tampa_C3_C_1625,Freshwater Pond,0.01910757766469769
id,FL_Tampa_C4_C_1626,Riverine,0.01991242305166187
id,FL_Tampa_C5_C_1627,Freshwater Pond,0.00775550468712486
id,FL_Tampa_C6_C_1628,Estuarine and Marine Deepwater,2.130206081327051e-4
id,FL_Tampa_C6_C_1628,Estuarine and Marine Wetland,0.00110915933572407
id,FL_Tampa_C8_C_1630,Estuarine and Marine Deepwater,0.0375442870821585
id,FL_Tampa_C8_C_1630,Freshwater Pond,0.00232305550900613
id,FL_Tampa_C8_C_1630,Riverine,0.00373220666182414
id,FL_Tampa_C9_C_1631,Estuarine and Marine Deepwater,0.0133045587488889
id,FL_Tampa_C9_C_1631,Freshwater Pond,0.00872670378294575
id,FL_Tampa_C9_C_1631,Riverine,0.00527978122082264
id,FL_Tampa_D1_D_1632,Estuarine and Marine Deepwater,5.6888843351218384e-5
id,FL_Tampa_D1_D_1632,Estuarine and Marine Wetland,0.0040676524357804
id,FL_Tampa_D1_D_1632,Freshwater Forested/Shrub Wetland,0.01822622167262473
id,FL_Tampa_D1_D_1632,Freshwater Pond,5.049114167379449e-4
id,FL_Tampa_D1_D_1632,Riverine,0.01408213295536093
id,FL_Tampa_D2_D_1633,Freshwater Emergent Wetland,0.15714795977457818
id,FL_Tampa_D2_D_1633,Freshwater Pond,0.03966795139029506
id,FL_Tampa_D2_D_1633,Riverine,0.00261420158465915
id,FL_Tampa_D3_D_1634,Freshwater Emergent Wetland,0.00969633707574894
id,FL_Tampa_D3_D_1634,Freshwater Forested/Shrub Wetland,0.01104616650836096
id,FL_Tampa_D4_D_1635,Freshwater Pond,0.00393239101008547
id,FL_Tampa_D4_D_1635,Riverine,7.965684751070803e-4
id,FL_Tampa_D5_D_1636,Freshwater Pond,0.00273279825814068
id,FL_Tampa_D5_D_1636,Riverine,0.01992483066581528
id,FL_Tampa_D6_D_1637,Estuarine and Marine Wetland,0.03795072172479331
id,GA_Atlanta_A1_A_1638,Riverine,0.01482990510249293
id,GA_Atlanta_A1_A_1639,Freshwater Forested/Shrub Wetland,1.752383556266068e-5
id,GA_Atlanta_A1_A_1639,Freshwater Pond,0.006275779902993
id,GA_Atlanta_A1_A_1639,Riverine,0.06104731559958344
id,GA_Atlanta_A2_A_1640,Riverine,0.02991526413217738
id,GA_Atlanta_A3_A_1641,Riverine,0.00215796149597689
id,GA_Atlanta_A7_A_1645,Riverine,0.00523704342272529
id,GA_Atlanta_A8_A_1646,Riverine,0.00517483590478447
id,GA_Atlanta_B11_B_1651,Riverine,0.00737913742387521
id,GA_Atlanta_B12_B_1652,Riverine,0.01092618513480644
id,GA_Atlanta_B13_B_1653,Riverine,0.0110918631784313
id,GA_Atlanta_B14_B_1654,Freshwater Forested/Shrub Wetland,0.00474255020743835
id,GA_Atlanta_B14_B_1654,Riverine,0.01533524756688256
id,GA_Atlanta_B16_B_1656,Riverine,0.00455293015604358
id,GA_Atlanta_B17_B_1657,Riverine,0.00347108462286749
id,GA_Atlanta_B18_B_1658,Riverine,6.6724099324079e-4
id,GA_Atlanta_B20_B_1661,Riverine,0.00174118239852346
id,GA_Atlanta_B2_B_1660,Riverine,0.00395056271434077
id,GA_Atlanta_B3_B_1670,Freshwater Pond,0.00515607386806514
id,GA_Atlanta_B4_B_1671,Riverine,0.00207125706768682
id,GA_Atlanta_B5_B_1673,Riverine,0.00112677296567862
id,GA_Atlanta_B6_B_1674,Riverine,0.00362286123535948
id,GA_Atlanta_B8_B_1676,Riverine,0.01283819481801638
id,GA_Atlanta_C10_C_1680,Riverine,0.00310041046914138
id,GA_Atlanta_C16_C_1686,Riverine,0.00397010002248416
id,GA_Atlanta_C17_C_1687,Riverine,0.00256812006665155
id,GA_Atlanta_C19_C_1689,Freshwater Pond,0.0179708817428369
id,GA_Atlanta_C19_C_1689,Riverine,0.00174621518196258
id,GA_Atlanta_C1_C_1678,Riverine,0.00192801808280875
id,GA_Atlanta_C1_C_1679,Riverine,0.00291554035250694
id,GA_Atlanta_C20_C_1691,Riverine,0.00949354924815353
id,GA_Atlanta_C21_C_1692,Riverine,0.00229819204016833
id,GA_Atlanta_C22_C_1693,Freshwater Pond,9.923850764613598e-5
id,GA_Atlanta_C23_C_1694,Riverine,0.02852234884922118
id,GA_Atlanta_C24_C_1695,Riverine,0.01197252715779963
id,GA_Atlanta_C25_C_1696,Riverine,0.01143422603642567
id,GA_Atlanta_C2_C_1690,Riverine,0.00309430663917889
id,GA_Atlanta_C30_C_1703,Riverine,7.072072211064515e-4
id,GA_Atlanta_C32_C_1705,Riverine,0.00270428480310513
id,GA_Atlanta_C34_C_1707,Riverine,0.0024157872105366
id,GA_Atlanta_C36_C_1709,Freshwater Emergent Wetland,9.157291165273636e-5
id,GA_Atlanta_C37_C_1710,Riverine,0.02524799013482893
id,GA_Atlanta_C3_C_1701,Riverine,0.02974579647192833
id,GA_Atlanta_C41_C_1715,Riverine,0.01359600485267531
id,GA_Atlanta_C42_C_1717,Freshwater Pond,7.906581593528389e-4
id,GA_Atlanta_C42_C_1717,Riverine,0.00594152389477444
id,GA_Atlanta_C6_C_1719,Riverine,0.00362489320929142
id,GA_Atlanta_D10_D_1724,Riverine,0.01553439305575726
id,GA_Atlanta_D11_D_1725,Riverine,0.00119989280346314
id,GA_Atlanta_D14_D_1729,Riverine,0.00661034659578586
id,GA_Atlanta_D17_D_1732,Riverine,0.00844049402906613
id,GA_Atlanta_D1_D_1723,Riverine,0.00112552440597301
id,GA_Atlanta_D23_D_1740,Riverine,0.00262442389717199
id,GA_Atlanta_D24_D_1741,Riverine,0.00148126221915276
id,GA_Atlanta_D27_D_1744,Freshwater Pond,0.00279967829391038
id,GA_Atlanta_D29_D_1746,Freshwater Forested/Shrub Wetland,0.0032348027259903
id,GA_Atlanta_D29_D_1746,Riverine,0.00329084045920957
id,GA_Atlanta_D31_D_1751,Riverine,0.00365998347693531
id,GA_Atlanta_D3_D_1748,Freshwater Pond,0.00106099799058885
id,GA_Atlanta_D3_D_1748,Riverine,3.2768199224545607e-4
id,GA_Atlanta_D4_D_1753,Riverine,0.00304879373874056
id,GA_Atlanta_D7_D_1756,Riverine,0.00141502639080931
id,GA_Atlanta_D8_D_1757,Riverine,0.00141635511007581
id,GA_Augusta_A1_A_1759,Riverine,0.00317997726081813
id,GA_Augusta_B1_B_1760,Lake,0.01261942705630522
id,GA_Augusta_B5_B_1766,Freshwater Pond,3.697271636594087e-5
id,GA_Augusta_B5_B_1766,Riverine,3.63787133090913e-4
id,GA_Augusta_C1_C_1772,Freshwater Forested/Shrub Wetland,8.576338669292164e-4
id,GA_Augusta_C6_C_1777,Riverine,0.00556174211984127
id,GA_Augusta_D10_D_1782,Riverine,0.00309105394864573
id,GA_Augusta_D11_D_1783,Riverine,0.00311133690527232
id,GA_Augusta_D1_D_1781,Riverine,0.05062181346759411
id,GA_Augusta_D2_D_1785,Freshwater Forested/Shrub Wetland,2.2065310357837007e-4
id,GA_Augusta_D5_D_1789,Freshwater Forested/Shrub Wetland,0.01460241866184969
id,GA_Augusta_D5_D_1789,Riverine,0.01868787812560983
id,GA_Augusta_D6_D_1790,Freshwater Forested/Shrub Wetland,0.01353933825588412
id,GA_Augusta_D6_D_1790,Riverine,0.00566341337853675
id,GA_Columbus_B2_B_1799,Riverine,9.295876616321748e-4
id,GA_Columbus_B5_B_1802,Riverine,0.00166506445830966
id,GA_Columbus_C2_C_1807,Riverine,0.00419909202179464
id,GA_Columbus_C8_C_1813,Riverine,0.00273354230231247
id,GA_Columbus_C9_C_1814,Freshwater Forested/Shrub Wetland,5.317251390969977e-4
id,GA_Columbus_D2_D_1816,Riverine,0.0088306523417176
id,GA_Columbus_D4_D_1818,Freshwater Forested/Shrub Wetland,0.00197857842348347
id,GA_Columbus_D4_D_1818,Riverine,0.01340702690919428
id,GA_Columbus_D5_D_1819,Riverine,0.01249364353556564
id,GA_Macon_A1_A_1820,Freshwater Forested/Shrub Wetland,0.0022377721199367
id,GA_Macon_A1_A_1820,Riverine,0.00692887111252958
id,GA_Macon_B1_B_1822,Riverine,6.56849203236703e-4
id,GA_Macon_B2_B_1823,Riverine,9.260628598434996e-4
id,GA_Macon_B5_B_1826,Freshwater Forested/Shrub Wetland,0.00617186640913676
id,GA_Macon_B5_B_1826,Riverine,4.730477780657821e-4
id,GA_Macon_C13_C_1832,Riverine,0.00142484701612957
id,GA_Macon_C14_C_1833,Freshwater Forested/Shrub Wetland,6.039928381137979e-4
id,GA_Macon_C14_C_1833,Riverine,0.00232528632492079
id,GA_Macon_D10_D_1845,Freshwater Forested/Shrub Wetland,0.0011810962285283
id,GA_Macon_D10_D_1845,Riverine,0.00755954020967544
id,GA_Macon_D13_D_1848,Freshwater Pond,0.00135162068517447
id,GA_Macon_D13_D_1848,Riverine,0.01219354100577935
id,GA_Macon_D14_D_1849,Riverine,5.784352894066069e-4
id,GA_Macon_D1_D_1844,Riverine,0.00282096345404005
id,GA_Macon_D6_D_1856,Freshwater Pond,5.602073035584763e-4
id,GA_Macon_D8_D_1859,Freshwater Forested/Shrub Wetland,0.00752240174116217
id,GA_Macon_D8_D_1859,Riverine,0.00198465821568968
id,GA_Savannah_B9_B_1872,Freshwater Pond,0.01084022902885998
id,GA_Savannah_C12_C_1873,Freshwater Forested/Shrub Wetland,0.07956322941222883
id,GA_Savannah_C12_C_1873,Riverine,0.00953039183947719
id,GA_Savannah_C14_C_1875,Freshwater Forested/Shrub Wetland,0.09371172710989284
id,GA_Savannah_C14_C_1875,Freshwater Pond,0.07057067102039918
id,GA_Savannah_C14_C_1875,Riverine,0.00599254444428872
id,GA_Savannah_D21_D_1882,Freshwater Forested/Shrub Wetland,0.01655455757526243
id,GA_Savannah_D21_D_1882,Riverine,9.111776562169552e-4
id,GA_Savannah_D22_D_1883,Freshwater Forested/Shrub Wetland,0.01183395089425875
id,IA_Council Bluffs_B_B_1888,Freshwater Forested/Shrub Wetland,1.767802482924599e-4
id,IA_Council Bluffs_B_B_1888,Freshwater Pond,0.00358790045200951
id,IA_Council Bluffs_B_B_1888,Riverine,0.0206965695725078
id,IA_Council Bluffs_B_B_1894,Lake,0.00903073129821225
id,IA_Council Bluffs_C_C_1900,Freshwater Emergent Wetland,0.00212210701293661
id,IA_Council Bluffs_C_C_1900,Freshwater Forested/Shrub Wetland,0.00545574225559388
id,IA_Council Bluffs_C_C_1900,Lake,0.03689675674393516
id,IA_Council Bluffs_D_D_1901,Freshwater Emergent Wetland,0.03608277591104122
id,IA_Council Bluffs_D_D_1901,Freshwater Forested/Shrub Wetland,0.00768384425497066
id,IA_Council Bluffs_D_D_1901,Freshwater Pond,0.01102432870998198
id,IA_Council Bluffs_D_D_1901,Riverine,0.02930914248854696
id,IA_Council Bluffs_D_D_1902,Freshwater Pond,1.8139973267440837e-4
id,IA_Davenport_B3A_B_1914,Freshwater Emergent Wetland,0.02066021529468123
id,IA_Davenport_B3A_B_1914,Freshwater Forested/Shrub Wetland,0.03906828978807563
id,IA_Davenport_B3A_B_1914,Freshwater Pond,0.00503478861249568
id,IA_Davenport_B3A_B_1914,Riverine,0.18037569700189451
id,IA_Davenport_C10_C_1917,Riverine,5.116611851678167e-4
id,IA_Davenport_C11_C_1918,Riverine,0.01773425135135115
id,IA_Davenport_C4_C_1921,Freshwater Pond,0.00355490775046299
id,IA_Davenport_C4_C_1921,Riverine,0.00761508497535598
id,IA_Davenport_C5_C_1922,Riverine,0.00270073235388814
id,IA_Davenport_C7_C_1924,Riverine,0.00131803111550153
id,IA_Davenport_C8_C_1925,Riverine,0.00910602603053448
id,IA_Davenport_C8_C_1926,Riverine,0.00901826009640462
id,IA_Davenport_D3_D_1935,Riverine,0.00579587710465487
id,IA_Davenport_D4_D_1936,Freshwater Forested/Shrub Wetland,1.2467968618497252e-5
id,IA_Davenport_D4_D_1936,Freshwater Pond,0.00593349400133691
id,IA_Davenport_D4_D_1936,Riverine,0.00916287331205999
id,IA_Des Moines_A1_A_1937,Freshwater Emergent Wetland,0.00811295545528084
id,IA_Des Moines_A1_A_1937,Freshwater Forested/Shrub Wetland,0.04762662570827543
id,IA_Des Moines_A1_A_1937,Freshwater Pond,0.01012624789833277
id,IA_Des Moines_A1_A_1937,Riverine,0.03281679970395279
id,IA_Des Moines_A3_A_1939,Riverine,0.00121625822509522
id,IA_Des Moines_A4_A_1940,Freshwater Emergent Wetland,0.00108004110229335
id,IA_Des Moines_A4_A_1940,Freshwater Pond,0.01056340294566983
id,IA_Des Moines_A4_A_1940,Riverine,0.00764511202675162
id,IA_Des Moines_B1_B_1942,Riverine,0.00766784966780338
id,IA_Des Moines_B3_B_1945,Riverine,0.00341475531328876
id,IA_Des Moines_B5_B_1947,Riverine,0.01346577108765503
id,IA_Des Moines_C1_C_1949,Riverine,0.00759485106871311
id,IA_Des Moines_C1_C_1950,Freshwater Emergent Wetland,0.01655107346220631
id,IA_Des Moines_C1_C_1950,Riverine,0.00870432276258102
id,IA_Des Moines_C2_C_1951,Freshwater Forested/Shrub Wetland,0.02098542119934409
id,IA_Des Moines_C2_C_1951,Riverine,0.01991453514717071
id,IA_Des Moines_C3_C_1952,Freshwater Emergent Wetland,0.00805861000059428
id,IA_Des Moines_C3_C_1952,Freshwater Forested/Shrub Wetland,0.29034271226792446
id,IA_Des Moines_C3_C_1952,Freshwater Pond,0.00367926289859714
id,IA_Des Moines_C3_C_1952,Riverine,0.08469012230480441
id,IA_Des Moines_C3_C_1953,Freshwater Emergent Wetland,0.04432516600998271
id,IA_Des Moines_C3_C_1953,Freshwater Forested/Shrub Wetland,0.557851078164564
id,IA_Des Moines_C3_C_1953,Freshwater Pond,0.00101420000299531
id,IA_Des Moines_C3_C_1953,Lake,0.37841110925330407
id,IA_Des Moines_C3_C_1953,Riverine,0.3057743515153237
id,IA_Des Moines_C4_C_1954,Freshwater Emergent Wetland,0.2249129322482601
id,IA_Des Moines_C4_C_1954,Freshwater Forested/Shrub Wetland,1.044390781195786
id,IA_Des Moines_C4_C_1954,Freshwater Pond,0.05607509174116924
id,IA_Des Moines_C4_C_1954,Lake,0.0626373693541921
id,IA_Des Moines_C4_C_1954,Riverine,0.4549719640365054
id,IA_Des Moines_C5_C_1955,Freshwater Emergent Wetland,0.0012172334309579
id,IA_Des Moines_C6_C_1956,Freshwater Emergent Wetland,0.07885657350341461
id,IA_Des Moines_C6_C_1956,Freshwater Forested/Shrub Wetland,0.3027191189872998
id,IA_Des Moines_C6_C_1956,Freshwater Pond,7.036269772083033e-4
id,IA_Des Moines_C6_C_1956,Lake,0.05523074248909019
id,IA_Des Moines_C6_C_1956,Riverine,0.14871788538624817
id,IA_Des Moines_D1_D_1957,Freshwater Emergent Wetland,0.1721698981429263
id,IA_Des Moines_D1_D_1957,Freshwater Forested/Shrub Wetland,1.1595670776519162
id,IA_Des Moines_D1_D_1957,Freshwater Pond,0.07579930248281243
id,IA_Des Moines_D1_D_1957,Riverine,0.4081788738084435
id,IA_Des Moines_D2_D_1958,Freshwater Emergent Wetland,0.01335824099831798
id,IA_Des Moines_D2_D_1958,Freshwater Forested/Shrub Wetland,0.09278786335940628
id,IA_Des Moines_D2_D_1958,Freshwater Pond,0.00987823009349187
id,IA_Des Moines_D2_D_1958,Riverine,0.03736782322367334
id,IA_Des Moines_D3_D_1959,Freshwater Emergent Wetland,0.06657164196008647
id,IA_Des Moines_D3_D_1959,Freshwater Forested/Shrub Wetland,0.1419510433895985
id,IA_Des Moines_D3_D_1959,Riverine,0.02521624643084678
id,IA_Des Moines_D4-5_D_1960,Freshwater Emergent Wetland,0.14350765584706637
id,IA_Des Moines_D4-5_D_1960,Freshwater Forested/Shrub Wetland,0.4600083918287526
id,IA_Des Moines_D4-5_D_1960,Freshwater Pond,0.26579538587175805
id,IA_Des Moines_D4-5_D_1960,Lake,1.0820167437902055
id,IA_Des Moines_D4-5_D_1960,Riverine,0.9223443017215792
id,IA_Des Moines_D6_D_1961,Freshwater Emergent Wetland,0.07451322731162592
id,IA_Des Moines_D6_D_1961,Freshwater Pond,7.436274550920934e-4
id,IA_Des Moines_D6_D_1961,Riverine,0.00451567075517593
id,IA_Dubuque_A1_A_1964,Freshwater Pond,0.00531399056051534
id,IA_Dubuque_A1_A_1964,Riverine,0.00319808391081582
id,IA_Dubuque_B2_B_1967,Freshwater Pond,4.646911879943218e-4
id,IA_Dubuque_B2_B_1967,Riverine,0.04971629520708692
id,IA_Dubuque_C1_C_1968,Riverine,0.01902835442297347
id,IA_Dubuque_C3_C_1971,Riverine,0.01143415035307814
id,IA_Dubuque_D1_D_1974,Freshwater Emergent Wetland,0.00116273641475848
id,IA_Dubuque_D1_D_1974,Freshwater Pond,0.01472704007017333
id,IA_Dubuque_D1_D_1974,Lake,0.05535661848639697
id,IA_Dubuque_D1_D_1974,Riverine,0.08338813875254478
id,IA_Dubuque_D2_D_1976,Freshwater Pond,0.07068738941698771
id,IA_Dubuque_D2_D_1976,Riverine,0.03447659756084718
id,IA_Sioux City_A1_A_1978,Riverine,4.1164580385643056e-4
id,IA_Sioux City_A1_A_1981,Freshwater Forested/Shrub Wetland,0.00361664021800715
id,IA_Sioux City_A1_A_1981,Riverine,0.01140360521557927
id,IA_Sioux City_A1_A_1982,Riverine,0.00152207848144238
id,IA_Sioux City_B2_B_1985,Riverine,0.00331072970798418
id,IA_Sioux City_B3_B_1986,Riverine,0.01084597577302257
id,IA_Sioux City_B4_B_1987,Freshwater Emergent Wetland,7.055849662035035e-4
id,IA_Sioux City_B4_B_1987,Freshwater Pond,0.00150937363003163
id,IA_Sioux City_C1_C_1988,Riverine,0.03263935848541296
id,IA_Sioux City_C2_C_1989,Riverine,0.00486229609046309
id,IA_Sioux City_C3_C_1991,Riverine,0.03256281189872838
id,IA_Sioux City_C4_C_1992,Freshwater Emergent Wetland,0.00170726898814587
id,IA_Sioux City_C4_C_1992,Riverine,0.0031662186926249
id,IA_Sioux City_C5_C_1993,Riverine,3.018099831346408e-4
id,IA_Sioux City_C6_C_1995,Riverine,8.236062371995067e-4
id,IA_Sioux City_C7_C_1996,Freshwater Emergent Wetland,0.00433333042301472
id,IA_Sioux City_C7_C_1996,Freshwater Pond,0.00181405912369379
id,IA_Sioux City_C7_C_1996,Riverine,0.0028871843912764
id,IA_Sioux City_D1_D_1997,Freshwater Emergent Wetland,0.0116036237362217
id,IA_Sioux City_D1_D_1997,Freshwater Forested/Shrub Wetland,0.03297402946337886
id,IA_Sioux City_D1_D_1997,Freshwater Pond,0.06042221872445296
id,IA_Sioux City_D1_D_1997,Riverine,0.12631232258087452
id,IA_Sioux City_D2_D_1998,Freshwater Emergent Wetland,0.00790245182072139
id,IA_Sioux City_D2_D_1998,Freshwater Forested/Shrub Wetland,7.274191368087195e-4
id,IA_Sioux City_D2_D_1998,Freshwater Pond,0.00237572559104062
id,IA_Sioux City_D2_D_1998,Riverine,0.02634098127129672
id,IA_Sioux City_D3_D_1999,Freshwater Emergent Wetland,0.00573467007655775
id,IA_Sioux City_D3_D_1999,Freshwater Forested/Shrub Wetland,0.00569977951794728
id,IA_Sioux City_D3_D_1999,Freshwater Pond,0.02434593075816676
id,IA_Sioux City_D3_D_1999,Riverine,0.09260131828599684
id,IA_Sioux City_D4_D_2000,Freshwater Emergent Wetland,0.00694433816876796
id,IA_Sioux City_D4_D_2000,Freshwater Pond,0.00580149351199166
id,IA_Sioux City_D4_D_2000,Riverine,0.1761289129845902
id,IA_Sioux City_D5_D_2001,Freshwater Emergent Wetland,0.03479785208102168
id,IA_Sioux City_D5_D_2001,Freshwater Forested/Shrub Wetland,0.01582337178952789
id,IA_Sioux City_D5_D_2001,Freshwater Pond,0.0976175867180855
id,IA_Sioux City_D5_D_2001,Lake,0.1115695556316191
id,IA_Sioux City_D5_D_2001,Riverine,0.20256728923334685
id,IA_Sioux City_D6_D_2002,Freshwater Emergent Wetland,0.03681459835080437
id,IA_Sioux City_D6_D_2002,Freshwater Pond,0.0838165213192649
id,IA_Sioux City_D6_D_2002,Riverine,0.02637852108128201
id,IA_Sioux City_D7_D_2003,Freshwater Emergent Wetland,0.00373708191472617
id,IA_Sioux City_D7_D_2003,Freshwater Pond,0.01038308022180303
id,IA_Sioux City_D7_D_2003,Riverine,0.11429356563021704
id,IA_Sioux City_NA_C_2005,Riverine,0.00406500028181062
id,IA_Sioux City_NA_C_2006,Riverine,0.00871187360267502
id,IA_Waterloo_A1_A_2007,Freshwater Emergent Wetland,1.9369433935392772e-4
id,IA_Waterloo_A1_A_2007,Freshwater Pond,0.00535098976219448
id,IA_Waterloo_B1_B_2010,Freshwater Emergent Wetland,2.5121007377281785e-5
id,IA_Waterloo_B1_B_2010,Freshwater Forested/Shrub Wetland,0.01015860216803848
id,IA_Waterloo_B1_B_2010,Riverine,1.2922711197067656e-4
id,IA_Waterloo_B3_B_2012,Riverine,0.00321039065723425
id,IA_Waterloo_B4_B_2013,Riverine,0.00707698446220161
id,IA_Waterloo_B_B_2009,Freshwater Forested/Shrub Wetland,0.0058837223001467
id,IA_Waterloo_B_B_2009,Lake,0.02046348551052948
id,IA_Waterloo_C3_C_2015,Freshwater Emergent Wetland,0.02626351498952848
id,IA_Waterloo_C3_C_2015,Freshwater Forested/Shrub Wetland,0.25733641994294465
id,IA_Waterloo_C3_C_2015,Riverine,0.06784420535010285
id,IA_Waterloo_C4_C_2016,Freshwater Forested/Shrub Wetland,4.878624587350023e-4
id,IA_Waterloo_C4_C_2016,Riverine,0.0163187300043262
id,IA_Waterloo_C5_C_2017,Freshwater Emergent Wetland,9.345180694689044e-4
id,IA_Waterloo_C5_C_2017,Freshwater Forested/Shrub Wetland,0.00163804477228992
id,IA_Waterloo_C5_C_2017,Lake,0.0706271332146355
id,IA_Waterloo_C5_C_2017,Riverine,0.00209990902166545
id,IA_Waterloo_C6_C_2018,Riverine,1.209565282217227e-5
id,IA_Waterloo_D1_D_2020,Freshwater Emergent Wetland,0.00167950164364743
id,IA_Waterloo_D1_D_2020,Freshwater Pond,0.00853919846426736
id,IA_Waterloo_D1_D_2020,Riverine,0.00408350845497573
id,IA_Waterloo_D2_D_2021,Freshwater Emergent Wetland,0.00452594145835767
id,IA_Waterloo_D2_D_2021,Freshwater Pond,3.0626644457264045e-4
id,IA_Waterloo_D3_D_2022,Freshwater Emergent Wetland,0.00992786128235387
id,IA_Waterloo_D3_D_2022,Freshwater Forested/Shrub Wetland,0.0881066317324569
id,IA_Waterloo_D3_D_2022,Freshwater Pond,0.02169999626228603
id,IA_Waterloo_D3_D_2022,Lake,0.3832447917219195
id,IA_Waterloo_D3_D_2022,Riverine,0.39839856903231174
id,IA_Waterloo_D5_D_2025,Freshwater Pond,0.10361290648852822
id,IA_Waterloo_D7_D_2027,Freshwater Emergent Wetland,0.00339647162747174
id,IA_Waterloo_D7_D_2027,Freshwater Forested/Shrub Wetland,0.03445125148170403
id,IA_Waterloo_D8_D_2028,Freshwater Emergent Wetland,0.10516306933288698
id,IA_Waterloo_D8_D_2028,Freshwater Forested/Shrub Wetland,0.06144865026672724
id,IA_Waterloo_D8_D_2028,Freshwater Pond,0.0612447118945407
id,IA_Waterloo_D8_D_2028,Lake,0.1364952010296982
id,IA_Waterloo_D8_D_2028,Riverine,0.01602445355110941
id,IL_Aurora_B4_B_2036,Lake,0.00800505453195516
id,IL_Aurora_C1_C_2037,Lake,0.00252547729036293
id,IL_Aurora_C4_C_2040,Freshwater Emergent Wetland,0.01386903555160976
id,IL_Aurora_C4_C_2040,Lake,0.06120873472592188
id,IL_Aurora_C6_C_2042,Lake,0.01846737743669811
id,IL_Aurora_C6_C_2042,Riverine,0.01215221236574533
id,IL_Aurora_D1_D_2045,Riverine,0.00266756520640908
id,IL_Aurora_D4_D_2048,Freshwater Emergent Wetland,0.00218751649121368
